OBJECTID,A,Service Category,Service Type,Walk-in,Insurance,Children,Facility Name ,Address,City,Borough,Latitude,Longitude,ZIP Code,Phone,Website,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,More Information,DOHMH Website,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
860,860,Vaccines,Flu Vaccine (Influenza),Yes,Yes,Yes,Advantagecare Physicans Medical Office,447 ATLANTIC AVENUE,447 ATLANTIC AVENUE,BROOKLYN,40.686283590000002,-73.98315771,11217,646-680-3000,{'url': 'http://acpny.com/city'},,,,,,,,Call 646-680-3000 for an appointment or for walk-in hours. Both cash and insurance are accepted.,,"{'latitude': '40.68628359', 'longitude': '-73.98315771', 'human_address': '{""address"": ""447 ATLANTIC AVENUE"", ""city"": ""447 ATLANTIC AVENUE"", ""state"": """", ""zip"": """"}'}",17619,68,2,38,54
846,793,Vaccines,Flu Vaccine (Influenza),Yes,Yes,Yes,Sydenham Health Center ,264 WEST 118 STREET ,MANHATTAN,MANHATTAN,40.805260760000003,-73.953352249999995,10026,212-932-6718,{'url': 'http://www.nychealthandhospitals.org/hhc/html/home/home.shtml'},,,,,,,,Call location for hours and information. Insurance not required.,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.80526076', 'longitude': '-73.95335225', 'human_address': '{""address"": ""264 WEST 118 STREET"", ""city"": ""MANHATTAN"", ""state"": """", ""zip"": """"}'}",12423,18,4,36,18
251,264,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Walgreens Drug Store,1404 Rockaway Parkway,Brooklyn,Brooklyn,40.64572398,-73.902987080000003,11236,(800) 358-9950,{'url': 'https://www.walgreens.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.64572398', 'longitude': '-73.90298708', 'human_address': '{""address"": ""1404 Rockaway Parkway"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",13827,5,2,25,42
466,617,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Costco Pharmacy,976 3rd Avenue ,Brooklyn,BROOKLYN,40.654752600000002,-74.007233240000005,11232,(718) 965-7616,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.6547526', 'longitude': '-74.00723324', 'human_address': '{""address"": ""976 3rd Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",13515,9,2,7,45
232,368,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,950 Southern Blvd,Bronx,Bronx,40.821411329999997,-73.891608860000005,10459,(718) 991-1376,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.82141133', 'longitude': '-73.89160886', 'human_address': '{""address"": ""950 Southern Blvd"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24
628,550,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,6831 BAY PARKWAY,BROOKLYN,BROOKLYN,40.611257899999998,-73.984102329999999,11204,(718) 837-1471,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.6112579', 'longitude': '-73.98410233', 'human_address': '{""address"": ""6831 BAY PARKWAY"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",16867,1,2,18,37
451,613,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Costco Pharmacy,517 Street 117th Street ,Manhattan,MANHATTAN,40.795627250000003,-73.932407789999999,10035,(212) 896-5882,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.79562725', 'longitude': '-73.93240779', 'human_address': '{""address"": ""517 Street 117th Street"", ""city"": ""Manhattan"", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16
100,114,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,1675 3RD AVE,NEW YORK,Manhattan,40.783733810000001,-73.950352109999997,10128,212-348-7400,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.78373381', 'longitude': '-73.95035211', 'human_address': '{""address"": ""1675 3RD AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",10099,23,4,1,11
364,181,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,436 86TH ST,BROOKLYN,Brooklyn,40.622185860000002,-74.027425059999999,11209,718-833-7758,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.62218586', 'longitude': '-74.02742506', 'human_address': '{""address"": ""436 86TH ST"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41
557,534,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,115 W. 125TH STREET,NEW YORK,MANHATTAN,40.808073729999997,-73.946183390000002,10027,(212) 864-5431,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.80807373', 'longitude': '-73.94618339', 'human_address': '{""address"": ""115 W. 125TH STREET"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12424,18,4,36,18
540,635,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Central ATA Inc.,3348 Central Avenue,Brooklyn,BROOKLYN,40.695281909999999,-73.920263239999997,11221,(718) 942-5855,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.69528191', 'longitude': '-73.92026324', 'human_address': '{""address"": ""3348 Central Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",18181,42,2,30,53
88,111,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,180 W 20TH ST,NEW YORK,Manhattan,40.742044479999997,-73.996641339999996,10011,212-243-0129,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.74204448', 'longitude': '-73.99664134', 'human_address': '{""address"": ""180 W 20TH ST"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12074,12,4,10,7
483,621,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Kmart Pharamcy,770 broadway ,Manhattan,MANHATTAN,40.730834860000002,-73.991401819999993,10003,(212) 253-9661,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.73083486', 'longitude': '-73.99140182', 'human_address': '{""address"": ""770 broadway"", ""city"": ""Manhattan"", ""state"": """", ""zip"": """"}'}",11724,57,4,50,5
204,137,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,1327 YORK AVE,NEW YORK,Manhattan,40.76605369,-73.954374130000005,10021,212-737-6240,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.76605369', 'longitude': '-73.95437413', 'human_address': '{""address"": ""1327 YORK AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12083,23,4,1,11
672,495,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,"1622 THIRD AVE, BOROUGH OF MANHATTAN",NEW YORK,MANHATTAN,40.78209983,-73.951599189999996,10128,(212) 876-7212,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.78209983', 'longitude': '-73.95159919', 'human_address': '{""address"": ""1622 THIRD AVE, BOROUGH OF MANHATTAN"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",10099,23,4,1,11
689,758,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Square Deal Pharmacy,437 Mother Gaston Blvd.,Brooklyn,BROOKLYN,40.668317809999998,-73.906496649999994,11212,(718) 495-1414,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.66831781', 'longitude': '-73.90649665', 'human_address': '{""address"": ""437 Mother Gaston Blvd."", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",17614,55,2,17,46
525,441,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,43-20  Bell Blvd,Queens,Queens,40.760906089999999,-73.769732000000005,11361,(718) 631-8200,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.76090609', 'longitude': '-73.769732', 'human_address': '{""address"": ""43-20 Bell Blvd"", ""city"": ""Queens"", ""state"": """", ""zip"": """"}'}",14196,26,3,20,69
582,647,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Catalpa Chemists,57-01 Catalpa Avenue,Ridgewood ,QUEENS,40.700846839999997,-73.904009239999993,11385,(718) 366-3871,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.70084684', 'longitude': '-73.90400924', 'human_address': '{""address"": ""57-01 Catalpa Avenue"", ""city"": ""Ridgewood"", ""state"": """", ""zip"": """"}'}",15310,54,3,30,62
496,624,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Gristides Pharmacy,227 9th Avenue,Manhattan,MANHATTAN,40.747097910000001,-74.000891429999996,10011,(212) 807-0950,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.74709791', 'longitude': '-74.00089143', 'human_address': '{""address"": ""227 9th Avenue"", ""city"": ""Manhattan"", ""state"": """", ""zip"": """"}'}",12074,12,4,10,6
760,823,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Bedford Stuyvesant Alcoholism Treatment Center ,722 MYRTLE AVENUE ,BROOKLYN,BROOKLYN,40.694759869999999,-73.954439590000007,11205,718- 636-4200,{'url': 'http://www.nychealthandhospitals.org/hhc/html/home/home.shtml'},,,,,,,,Call location for hours and information. Insurance not required.,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.69475987', 'longitude': '-73.95443959', 'human_address': '{""address"": ""722 MYRTLE AVENUE"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",17212,69,2,38,51
219,364,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,3901 White Plains Road,Bronx,Bronx,40.885937290000001,-73.861569180000004,10466,(718) 652-7150,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.88593729', 'longitude': '-73.86156918', 'human_address': '{""address"": ""3901 White Plains Road"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11275,29,5,2,30
105,329,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,1631 Pitkin Ave,Brooklyn,Brooklyn,40.669408079999997,-73.912875389999996,11212,(718) 498-9530,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.66940808', 'longitude': '-73.91287539', 'human_address': '{""address"": ""1631 Pitkin Ave"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",17614,55,2,17,46
369,183,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,6656 GRAND AVE,MASPETH,Queens,40.724765240000004,-73.897443989999999,11378,718-672-9465,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.72476524', 'longitude': '-73.89744399', 'human_address': '{""address"": ""6656 GRAND AVE"", ""city"": ""MASPETH"", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62
845,853,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Homecrest HC *Special Event*,1601 Avenue S,BROOKLYN,BROOKLYN,40.603598169999998,-73.956209020000003,11229,(718) 336-2553 (x 129),,,,,,,,,"Special Event Hours:  Tuesday, November 1st & 15th from 12:00 pm - 2:00 pm in Room 112",{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.60359817', 'longitude': '-73.95620902', 'human_address': '{""address"": ""1601 Avenue S"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",13512,32,2,15,36
772,575,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,CVS,50-56 EAST 167TH ST.,BRONX,BRONX,40.835522879999999,-73.920730550000002,10452,(718) 588-6898,{'url': 'http://www.cvs.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.83552288', 'longitude': '-73.92073055', 'human_address': '{""address"": ""50-56 EAST 167TH ST."", ""city"": ""BRONX"", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27
589,736,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Pilgrim Pharmacy Inc.,2941 Westchester Avenue,Bronx,BRONX,40.846391490000002,-73.833096530000006,10461,(718) 823-1085,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.84639149', 'longitude': '-73.83309653', 'human_address': '{""address"": ""2941 Westchester Avenue"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11270,43,5,12,28
700,801,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Carter Specialty Hospital & Nursing Facility,1752 PARK AVENUE ,MANHATTAN,MANHATTAN,40.802930060000001,-73.94058527,10035,646-686-0124 ,{'url': 'http://www.nychealthandhospitals.org/hhc/html/home/home.shtml'},,,,,,,,Call location for hours and information. Insurance not required.,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.80293006', 'longitude': '-73.94058527', 'human_address': '{""address"": ""1752 PARK AVENUE"", ""city"": ""MANHATTAN"", ""state"": """", ""zip"": """"}'}",13093,7,4,36,16
814,782,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Ellahi Drugs Corp,321 Wyckoff Avenue,Ridgewood,QUEENS,40.699848379999999,-73.911631119999996,11385,(718) 417-0200,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.69984838', 'longitude': '-73.91163112', 'human_address': '{""address"": ""321 Wyckoff Avenue"", ""city"": ""Ridgewood"", ""state"": """", ""zip"": """"}'}",13828,54,3,30,62
518,630,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Sedgwick Pharmacy,3887 Sedgwick Avenue,Bronx,BRONX,40.882847580000004,-73.893583320000005,10463,(718) 543-3116,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.88284758', 'longitude': '-73.89358332', 'human_address': '{""address"": ""3887 Sedgwick Avenue"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11272,48,5,40,33
320,83,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,77 7TH AVE,NEW YORK,Manhattan,40.73915014,-73.999206419999993,10011,212-243-2446,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.73915014', 'longitude': '-73.99920642', 'human_address': '{""address"": ""77 7TH AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12074,12,4,10,7
749,764,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Twin Parks Pharmacy,817 East 180 Street,Bronx,BRONX,40.846252049999997,-73.885000009999999,10460,(718) 618-7436,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.84625205', 'longitude': '-73.88500001', 'human_address': '{""address"": ""817 East 180 Street"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11269,35,5,22,31
41,312,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,462 Fifth Avenue,Brooklyn,Brooklyn,40.668390580000001,-73.986985000000004,11215,(718) 499-7500,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.66839058', 'longitude': '-73.986985', 'human_address': '{""address"": ""462 Fifth Avenue"", ""city"": ""Brooklyn"", ""state"": """", ""zip"": """"}'}",17617,14,2,27,50
305,79,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,4 W 4TH ST,NEW YORK,Manhattan,40.728491259999998,-73.994478150000006,10012,212-473-1027,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.72849126', 'longitude': '-73.99447815', 'human_address': '{""address"": ""4 W 4TH ST"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12075,57,4,32,3
27,308,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,534 Hudson Street,Manhattan,Manhattan,40.734284440000003,-74.006164810000001,10014,(646) 486-1048,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.73428444', 'longitude': '-74.00616481', 'human_address': '{""address"": ""534 Hudson Street"", ""city"": ""Manhattan"", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3
259,151,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,1352 1ST AVE,NEW YORK,Manhattan,40.768181269999999,-73.955684950000006,10021,212-535-9816,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.76818127', 'longitude': '-73.95568495', 'human_address': '{""address"": ""1352 1ST AVE"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12083,23,4,1,11
159,44,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,724 FLATBUSH AVE,BROOKLYN,Brooklyn,40.655363559999998,-73.959845860000001,11226,718-284-4221,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.65536356', 'longitude': '-73.95984586', 'human_address': '{""address"": ""724 FLATBUSH AVE"", ""city"": ""BROOKLYN"", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43
653,750,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Burke Avenue Pharmacy,759 Burke Avenue,Bronx,BRONX,40.871399080000003,-73.864639199999999,10467,(347) 326-6000,,,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.87139908', 'longitude': '-73.8646392', 'human_address': '{""address"": ""759 Burke Avenue"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11605,29,5,22,30
352,90,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,8432 JAMAICA AVE,WOODHAVEN,Queens,40.692452750000001,-73.859588959999996,11421,718-277-5814,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.69245275', 'longitude': '-73.85958896', 'human_address': '{""address"": ""8432 JAMAICA AVE"", ""city"": ""WOODHAVEN"", ""state"": """", ""zip"": """"}'}",24017,46,3,41,60
391,191,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Duane Reade,60 SPRING ST,NEW YORK,Manhattan,40.72220591,-73.996937779999996,10012,212-925-5307,{'url': 'https://www.walgreens.com/topic/duane-reade/duane-reade.jsp'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.72220591', 'longitude': '-73.99693778', 'human_address': '{""address"": ""60 SPRING ST"", ""city"": ""NEW YORK"", ""state"": """", ""zip"": """"}'}",12075,57,4,32,2
187,353,Vaccines,Flu Vaccine (Influenza),Yes,Yes,No,Rite Aid Pharmacy,1179 East 233rd Street,Bronx,Bronx,40.88887673,-73.843122489999999,10466,(718) 324-3668,{'url': 'https://www.riteaid.com/'},,,,,,,,Call location for hours,{'url': 'http://www1.nyc.gov/site/doh/health/health-topics/flu-seasonal.page'},"{'latitude': '40.88887673', 'longitude': '-73.84312249', 'human_address': '{""address"": ""1179 East 233rd Street"", ""city"": ""Bronx"", ""state"": """", ""zip"": """"}'}",11275,29,5,2,30
